Model,mean_fit_time,mean_score_time,mean_test_score
3,9.281320667266845,2.3829976081848145,0.17
3,9.340363836288452,2.2680540084838867,0.39
3,9.653284358978272,2.272335147857666,0.4
3,9.946897220611572,2.4669780254364015,0.18
3,9.800184345245361,2.375459146499634,0.18
3,11.896132135391236,2.4598442554473876,0.45
3,12.933807754516602,2.6301517486572266,0.45
3,11.00333309173584,2.576692819595337,0.18
3,10.499567461013793,2.402879571914673,0.18
3,15.075721216201782,2.6334864616394045,0.45
3,14.868433094024658,2.671838712692261,0.46
3,10.050866651535035,2.544123077392578,0.17
3,9.453983688354493,2.2584512710571287,0.17
3,9.641457080841064,2.363573598861694,0.4
3,9.568262100219727,2.335152006149292,0.4
3,9.910831069946289,2.3434612274169924,0.18
3,10.027438545227051,2.3847723484039305,0.18
3,11.899162292480469,2.4677481174468996,0.45
3,12.037868356704712,2.445752811431885,0.46
3,8.269507837295532,1.570207452774048,0.17
3,5.471725749969482,1.3098185062408447,0.18
3,9.185380887985229,1.4903019428253175,0.46
3,8.310477924346923,1.4314371585845946,0.45
3,7.582632923126221,2.155076599121094,0.17
3,10.033778285980224,2.3486469745635987,0.17
3,9.851797199249267,2.3753899574279784,0.4
3,9.769312715530395,2.2885951519012453,0.4
3,9.9178156375885,2.3979026794433596,0.17
3,10.08428864479065,2.3659494876861573,0.18
3,11.80714683532715,2.5128350257873535,0.45
3,12.551969146728515,2.6723867416381837,0.45
3,10.789348983764649,2.377746820449829,0.17
3,10.631117820739746,2.382787084579468,0.17
3,14.865092515945435,2.858508253097534,0.46
3,16.02012915611267,3.0767142295837404,0.46
3,10.455899810791015,2.4666823863983156,0.17
3,10.080163431167602,2.436020517349243,0.17
3,10.288477659225464,2.445121908187866,0.39
3,10.215519618988036,2.4541759967803953,0.39
3,10.527505445480347,2.4809020519256593,0.17
3,10.478065395355225,2.4304301738739014,0.17
3,11.734045171737671,2.804871654510498,0.46
3,11.515003681182861,2.5334540367126466,0.46
3,11.361159706115723,2.4708860397338865,0.17
3,11.020642852783203,2.644736385345459,0.18
3,12.9609450340271,2.5300564765930176,0.47
3,13.136178922653198,2.6605926036834715,0.47
3,10.154611825942993,2.364287519454956,0.17
3,9.706719207763673,2.423516273498535,0.17
3,9.907526969909668,2.3585433959960938,0.39
3,10.116902399063111,2.4023672580718993,0.39
3,10.43716812133789,2.3980332374572755,0.17
3,10.285436201095582,2.43723521232605,0.17
3,11.047918891906738,2.5903610706329347,0.46
3,11.119913101196289,2.458792543411255,0.46
3,11.048619556427003,2.5177927017211914,0.17
3,10.775070095062256,2.5968234539031982,0.17
3,12.503528738021851,2.5175596714019775,0.47
3,12.766370916366578,2.492338943481445,0.47
3,10.016756439208985,2.335733413696289,0.17
3,10.144971323013305,2.4960840225219725,0.17
3,10.202536010742188,2.4515681743621824,0.39
3,9.88563380241394,2.3643959522247315,0.39
3,10.136984157562257,2.4213515281677247,0.17
3,10.420482397079468,2.4255202293395994,0.17
3,11.0700834274292,2.548127269744873,0.46
3,11.450147485733032,2.562261629104614,0.46
3,11.101066780090331,2.5954758644104006,0.17
3,10.840868377685547,2.5044044494628905,0.17
3,12.100877571105958,2.4598862171173095,0.47
3,11.773690509796143,2.4577307224273683,0.46
3,9.956085777282714,2.3837990760803223,0.17
3,9.789654350280761,2.475333833694458,0.17
3,11.136591577529908,2.412312078475952,0.42
3,11.165052318572998,2.3767693042755127,0.42
3,10.61494688987732,2.563169479370117,0.18
3,10.248404169082642,2.5007819652557375,0.18
3,24.526152896881104,3.12344069480896,0.49
3,28.706190490722655,3.140818452835083,0.49
3,12.686381769180297,2.7612228870391844,0.18
3,10.948626375198364,2.528508424758911,0.18
3,48.225567197799684,4.674770545959473,0.49
3,57.804139137268066,3.9155787944793703,0.49
3,17.45874614715576,4.181292629241943,0.17
3,11.115415334701538,2.389043617248535,0.17
3,10.736996221542359,2.4711669445037843,0.43
3,10.527020406723022,2.4840455532073973,0.44
3,10.500702667236329,2.4789641380310057,0.17
3,10.103822231292725,2.372721290588379,0.18
3,19.1831654548645,2.9538661003112794,0.49
3,20.30980477333069,2.946157169342041,0.48
3,11.760778284072876,2.5494406700134276,0.18
3,11.01215443611145,2.5623671054840087,0.18
3,32.4668402671814,3.7315762042999268,0.49
3,35.3615044593811,3.7012890338897706,0.49
3,13.340031719207763,3.0742570877075197,0.17
3,9.658136987686158,2.3387078762054445,0.17
3,10.342154502868652,2.3675220012664795,0.44
3,10.121671295166015,2.5024421215057373,0.44
3,10.283173608779908,2.4253703117370606,0.17
3,10.596787643432616,2.499101161956787,0.18
3,16.871413373947142,2.7274431228637694,0.48
3,17.084060859680175,2.630497598648071,0.48
3,11.483453416824341,2.5848871231079102,0.17
3,10.775933837890625,2.5119916915893556,0.18
3,26.135452556610108,3.5831326484680175,0.49
3,28.71813521385193,3.1133353233337404,0.49
3,11.816228342056274,2.6529580116271974,0.17
3,10.242716836929322,2.4747147083282472,0.17
3,10.605533599853516,2.4703542232513427,0.41
3,10.838089561462402,2.518994188308716,0.41
3,10.679670906066894,2.483601713180542,0.17
3,10.539907550811767,2.4355863094329835,0.18
3,21.216902685165405,3.100361967086792,0.5
3,23.073168420791625,3.311102294921875,0.5
3,13.333058595657349,2.612236499786377,0.18
3,11.586908721923828,2.501739978790283,0.18
3,33.05760045051575,3.987268352508545,0.5
3,36.58432102203369,3.331602144241333,0.51
3,12.256908321380616,2.738865375518799,0.18
3,9.771300268173217,2.3391890048980715,0.17
3,10.46869330406189,2.331298589706421,0.43
3,10.535407543182373,2.446739435195923,0.43
3,10.29648699760437,2.526458501815796,0.17
3,10.305750036239624,2.417595958709717,0.18
3,15.821676397323609,2.810453176498413,0.5
3,15.627308130264282,2.6760254383087156,0.5
3,11.282283830642701,2.5707639694213866,0.17
3,10.998555040359497,2.4941104888916015,0.18
3,23.597651195526122,3.784672260284424,0.5
3,27.32526626586914,3.6391286849975586,0.5
3,11.925593376159668,2.959286642074585,0.17
3,10.026096296310424,2.3643373966217043,0.17
3,10.146811771392823,2.3283848762512207,0.43
3,10.19465765953064,2.3485214710235596,0.44
3,10.357521295547485,2.4106549263000487,0.17
3,10.24902834892273,2.448286437988281,0.17
3,14.069029188156128,2.6103049755096435,0.49
3,14.963271045684815,2.7716586589813232,0.5
3,11.617640256881714,2.515897274017334,0.17
3,11.213706016540527,2.6231566429138184,0.17
3,19.232731342315674,2.9542256355285645,0.5
3,17.497095155715943,2.516746234893799,0.5
4,311.58173513412476,32.00262627601624,0.36
4,389.09472851753236,50.65431108474731,0.41
4,401.91931972503664,41.32056822776794,0.11
4,314.1539324760437,34.08098635673523,0.36
4,284.9295672893524,37.482173109054564,0.35
4,244.33198494911193,17.640614700317382,0.14
4,180.42440371513368,22.572872734069826,0.36
4,288.3174874782562,33.887417507171634,0.16
4,326.6677659988403,36.49685816764831,0.18
4,269.00917024612426,32.79900126457214,0.4
4,486.69467210769653,40.113203859329225,0.4
4,324.1453061580658,29.466604280471802,0.12
4,259.3684060573578,33.826227521896364,0.41
4,284.3177586078644,34.9955171585083,0.41
4,300.98385934829713,44.24201278686523,0.12
4,285.50396490097046,28.96206488609314,0.4
4,318.4777163982391,38.777981185913085,0.16
4,343.80757236480713,30.838377380371092,0.18
4,278.65201864242556,34.882533359527585,0.41
4,508.339718914032,36.4968740940094,0.4
4,290.1235315322876,30.2029052734375,0.12
4,278.1368528366089,27.92029414176941,0.41
4,288.4247087001801,26.118966579437256,0.42
4,275.57558236122134,45.023538160324094,0.1
4,299.5740804195404,26.97110447883606,0.41
4,313.43638887405393,40.17408266067505,0.15
4,321.97646470069884,34.60581269264221,0.24
4,497.72902793884276,27.61648020744324,0.41
4,499.5604516506195,34.511754751205444,0.4
4,302.5192551612854,41.22713537216187,0.12
4,528.1128088951111,33.2656970500946,0.4
4,343.30868062973025,34.22424845695495,0.42
4,253.2669756412506,30.57422833442688,0.1
4,320.7616397857666,12.038927745819091,0.4
4,192.00010933876038,14.871202564239502,0.16
4,119.1644627571106,10.094284105300904,0.36
5,131.43138270378114,8.782962274551391,0.25
5,155.46153931617738,10.225211048126221,0.31
5,175.09661011695863,10.290089654922486,0.31
5,139.83882899284362,8.283917331695557,0.26
5,155.06739063262938,11.336605167388916,0.31
5,169.50684905052185,8.62024974822998,0.31
5,136.34044060707092,9.620949363708496,0.26
5,154.46919412612914,8.862338495254516,0.31
5,167.09217228889466,9.051578378677368,0.3
5,138.73147192001343,9.676329517364502,0.26
5,155.65429224967957,8.954011726379395,0.31
5,174.11289477348328,11.572234392166138,0.31
5,142.12183923721312,10.787791347503662,0.26
5,155.25016369819642,10.702845048904418,0.31
5,169.52359395027162,9.913164377212524,0.31
5,136.6065598487854,9.785262870788575,0.27
5,157.43015112876893,11.089308500289917,0.3
5,169.46136832237244,9.725958871841431,0.31
5,136.09587173461915,11.427589321136475,0.25
5,161.0470703601837,8.953477239608764,0.31
5,177.896226644516,9.965774059295654,0.33
5,134.61201972961425,9.0671217918396,0.26
5,146.09456810951232,9.289248514175416,0.31
5,164.8131851673126,9.579697322845458,0.31
5,131.19560146331787,9.539017677307129,0.26
5,144.7306113243103,8.894676542282104,0.3
5,154.3431037902832,9.243110513687133,0.31
5,125.73243327140808,9.241739273071289,0.26
5,147.53959579467772,9.177382230758667,0.31
5,163.4335406780243,8.489580011367797,0.32
5,125.96746382713317,9.102314710617065,0.26
5,143.44798302650452,8.02410454750061,0.3
5,154.52532811164855,8.96413631439209,0.32
5,123.67541308403015,8.288994884490966,0.26
5,128.65211434364318,5.272003984451294,0.3
5,113.75431976318359,2.856136178970337,0.31
6,210.03093075752258,26.104630374908446,0.42
6,258.0450506210327,26.773880100250246,0.39
6,249.74168076515198,29.122362852096558,0.11
6,228.66343326568602,26.54585270881653,0.43
6,233.95209999084472,26.778416919708253,0.37
6,242.05519590377807,28.59797520637512,0.1
6,233.19750571250916,26.157882022857667,0.43
6,266.84479808807373,29.587990713119506,0.13
6,286.0081305503845,31.13139400482178,0.16
6,250.14090995788575,28.878002882003784,0.43
6,314.50969676971437,27.176695108413696,0.39
6,265.866064453125,30.310289335250854,0.14
6,245.84982118606567,29.302285861968993,0.43
6,263.09232864379885,29.26469135284424,0.4
6,260.48089962005616,31.700465631484985,0.09
6,255.1170928478241,29.287766933441162,0.43
6,278.6955845832825,30.937673234939574,0.13
6,275.15685338974,30.852525568008424,0.24
6,273.02591199874877,28.329361152648925,0.43
6,330.9536062240601,28.282239294052125,0.38
6,261.26644892692565,30.96088662147522,0.11
6,268.2594376564026,28.98135166168213,0.43
6,270.6626721858978,29.571453428268434,0.4
6,265.6117709159851,31.528338861465453,0.09
6,269.21690316200255,29.463289785385133,0.43
6,284.5616288661957,31.69807620048523,0.16
6,264.7389681816101,30.97548360824585,0.37
6,441.3316154003143,27.363340520858763,0.43
6,350.3978410243988,26.656686639785768,0.37
6,249.03116955757142,29.42071294784546,0.11
6,424.6155544281006,25.67055215835571,0.42
6,273.46627740859986,26.623795223236083,0.38
6,247.287957239151,37.760346746444704,0.09
6,431.27850756645205,23.150361824035645,0.43
6,257.781209897995,25.894286966323854,0.21
6,182.7920602798462,17.446093797683716,0.42
7,202.0960069656372,21.892243909835816,0.31
7,229.36251492500304,20.40190782546997,0.35
7,239.74287929534913,21.028675079345703,0.35
7,218.84893350601197,20.86936173439026,0.31
7,230.46858916282653,20.70979599952698,0.35
7,252.14788765907286,23.89371633529663,0.35
7,234.592915391922,24.161474800109865,0.31
7,245.35220594406127,23.101801443099976,0.34
7,262.25725026130675,22.442699718475343,0.34
7,242.57566390037536,24.32362780570984,0.31
7,269.9430209636688,23.010960245132445,0.35
7,289.92283539772035,23.422593450546266,0.36
7,235.07202248573304,23.4041738986969,0.31
7,248.78146204948425,23.136114740371703,0.35
7,249.82069945335388,22.28075361251831,0.35
7,227.47698063850402,22.343298196792603,0.31
7,232.1522008419037,22.291891241073607,0.35
7,252.49433579444886,23.04447999000549,0.35
7,235.95046887397766,23.675101041793823,0.3
7,242.37012386322021,21.902373695373534,0.36
7,260.065633058548,21.306355571746828,0.37
7,221.2997251033783,22.547656631469728,0.3
7,239.71027173995972,20.729010820388794,0.35
7,252.31772627830506,21.616184091567995,0.37
7,219.91168060302735,22.851109790802003,0.31
7,242.47316036224365,24.242670202255248,0.34
7,254.26244230270385,23.37169213294983,0.35
7,235.92792358398438,24.280744647979738,0.29
7,255.81033225059508,26.71923694610596,0.36
7,269.8410105705261,22.845155048370362,0.36
7,241.21655192375184,23.4435827255249,0.31
7,242.46228046417235,22.284232902526856,0.35
7,261.13261165618894,23.434345960617065,0.36
7,235.1936245441437,23.768212604522706,0.31
7,222.2578245639801,17.680997800827026,0.34
7,202.6376256942749,10.872461748123168,0.35
